"Year","Month","NAME","avg_WBGT_max_monthly","max_WBGT_max_monthly","duration_heat_wave_monthly","avg_heat_waves_WBGT_max_monthly","death","total","elderly","elder_proportion","death_rate","death_elder_rate"
2011,3,"Lassen",1.63226194849409,18.92895104,NA,NA,865,35001,3359,0.095968687,0.0247135796120111,0.257517118189937
2011,3,"Los Angeles",13.3409485072028,27.9137195534,NA,NA,133,9787747,1048994,0.107174205,1.35884182539659e-05,0.000126788141781555
2011,3,"Madera",9.03205018061773,22.19004974,NA,NA,63,149611,16834,0.112518465,0.000421092032002994,0.00374242604253297
2011,3,"Marin",10.385674827629,20.8868700574,NA,NA,0,250666,40982,0.163492456,0,0
2011,3,"Mariposa",9.17721184204797,24.676362875,NA,NA,37,18290,3747,0.204866047,0.00202296336796063,0.00987456631972244
2011,3,"Mendocino",8.55121012426967,23.1040306126,NA,NA,0,87525,13456,0.153738932,0,0
2011,3,"Merced",13.7187762052193,21.0437437246,NA,NA,13,253606,23419,0.09234403,5.12606168623771e-05,0.000555104829412016
2011,3,"Modoc",0.748310698048745,17.5686383224,NA,NA,529,9587,1854,0.193386878,0.0551788880776051,0.285329018338727
2011,3,"Mono",4.77230030902839,22.4806121374,NA,NA,39,14016,1262,0.090039954,0.00278253424657534,0.0309033280507132
2011,3,"Monterey",12.7772652112885,24.9443632334,NA,NA,0,411385,43504,0.105750088,0,0
2011,3,"Napa",7.44777768574193,21.2516881886,NA,NA,1214,135377,20336,0.150217541,0.00896754987922616,0.0596970889063729
2011,3,"Nevada",2.93387005748817,21.4448239726,NA,NA,238,98392,18770,0.190767542,0.00241889584519067,0.0126798082045818
2011,3,"Orange",15.5005773225323,24.6598315744,NA,NA,11,2989948,342121,0.114423729,3.67899374838626e-06,3.21523671449575e-05
2011,3,"Placer",3.8750967920179,22.0092217216,NA,NA,260,343554,51970,0.151271707,0.000756795147196656,0.00500288628054647
2011,3,"Plumas",2.91522372012636,21.7761689056,NA,NA,126,20192,4072,0.201664025,0.00624009508716323,0.030943025540275
2011,3,"Riverside",15.1032036563025,29.1609228206,1,29.1550388295,225,2154844,252556,0.117203844,0.00010441591131423,0.00089089152504791
2011,3,"San Benito",9.61250188678386,24.6598315744,NA,NA,0,54873,5328,0.097096933,0,0
2011,3,"San Bernardino",12.2814537484721,26.8335849016,NA,NA,26,2023452,176983,0.087465875,1.28493287708332e-05,0.000146906765056531
2011,3,"San Diego",13.6458203986641,25.4155109944,NA,NA,51,3060849,345708,0.112945134,1.66620437662884e-05,0.000147523343399632
2011,3,"San Luis Obispo",12.6281721168339,27.0341340896,NA,NA,415,267871,40244,0.150236494,0.00154925318530188,0.0103120962131001
2011,3,"San Mateo",9.92335936673224,21.4255779896,NA,NA,3136,711622,94905,0.133364342,0.00440683396522311,0.0330435698856751
2011,3,"Santa Barbara",12.8655318824015,26.9198950624,NA,NA,195,419793,53786,0.128125052,0.000464514653650728,0.00362547874911687
2011,3,"Santa Clara",10.9621532430498,22.3635703726,NA,NA,536,1762754,192422,0.109159871,0.000304069654642678,0.00278554427248444
2011,3,"Santa Cruz",9.85414068869677,24.0772180664,NA,NA,28,259402,28490,0.109829531,0.000107940571005621,0.000982800982800983
2011,3,"Shasta",6.39395218183615,23.4297273134,NA,NA,70,177231,29335,0.165518448,0.000394964763500742,0.00238622805522413
2011,3,"Sierra",4.79369661867097,22.0842720736,NA,NA,132,3277,691,0.210863595,0.0402807445834605,0.191027496382055
2011,3,"Siskiyou",3.78688379448129,22.8095944654,NA,NA,816,44687,8704,0.194777004,0.018260344171683,0.09375
2011,3,"Sonoma",8.70720997708063,22.4927529464,NA,NA,49,478551,65602,0.137084658,0.000102392430482853,0.000746928447303436
2011,3,"Stanislaus",9.4040496454,17.0720979424,NA,NA,0,512469,53891,0.105159532,0,0
2011,3,"Tehama",6.34959826984117,23.750371315,NA,NA,0,62985,10007,0.158879098,0,0
2011,3,"Trinity",4.57975456900117,24.1000719086,NA,NA,14,13711,2606,0.19006637,0.00102107796659616,0.00537221795855718
